port_b,port_a,count_condition,count_joint,probability
465,22,5893834,2711160,0.45999938240540877
465,5672,5893834,2707821,0.45943285813614704
465,4567,5893834,2680894,0.45486418518064814
465,631,5893834,2666066,0.45234833556560977
465,5900,5893834,2644910,0.44875882150735835
465,7547,5893834,2573657,0.43666940738405596
465,30005,5893834,2553125,0.43318576668430092
465,161,5893834,2543412,0.43153777320501391
465,6379,5893834,2527199,0.42878693224138992
465,1521,5893834,2525662,0.42852615122855514
465,23,5893834,2467859,0.4187187830536116
465,1723,5893834,2445870,0.41498793484852137
465,27017,5893834,2408469,0.40864215042364616
465,502,5893834,2402751,0.40767198397511706
465,623,5893834,2398237,0.40690609881445594
465,102,5893834,2391706,0.40579799159596286
465,50805,5893834,2379019,0.40364540297538071
465,49154,5893834,2376549,0.40322632093133265
465,1433,5893834,2375492,0.40304698096349506
465,51005,5893834,2371271,0.402330808774051
465,49152,5893834,2274966,0.38599085077726997
465,11211,5893834,2182375,0.37028104286615471
465,445,5893834,2062974,0.35002241325425859
502,443,2994973,2688117,0.89754298285827616
502,102,2994973,2680402,0.89496699970250149
502,27017,2994973,2668606,0.89102839992213623
502,6443,2994973,2663642,0.88937095593182314
502,5432,2994973,2658146,0.8875358809578584
502,8883,2994973,2657129,0.88719631195339654
502,30005,2994973,2654723,0.88639296581304738
502,1883,2994973,2652845,0.88576591508504421
502,623,2994973,2648868,0.88443802331440047
502,20000,2994973,2648469,0.88430480007666179
502,50805,2994973,2647483,0.88397558174981883
502,995,2994973,2640401,0.88161095275316337
502,993,2994973,2639089,0.88117288536490979
502,49154,2994973,2639066,0.88116520582990232
502,80,2994973,2638752,0.88106036348240868
502,5672,2994973,2635091,0.87983798184491147
502,51005,2994973,2623233,0.87587868070930852
502,161,2994973,2610690,0.87169066298761289
502,5900,2994973,2601296,0.86855407377629112
502,143,2994973,2591189,0.865179418979737
502,631,2994973,2568554,0.85762175485388348
502,4567,2994973,2568301,0.857537279968801
502,8443,2994973,2558474,0.85425611516364253
502,1521,2994973,2552154,0.8521459125007137
502,6379,2994973,2534157,0.84613684330376271
502,3306,2994973,2525599,0.843279388495322
502,49152,2994973,2513088,0.83910205534407156
502,8080,2994973,2489036,0.83107126508319107
502,110,2994973,2488048,0.83074137897069522
502,1723,2994973,2475866,0.82667389655933454
502,7547,2994973,2453033,0.81905012165385127
502,11211,2994973,2439605,0.81456660878078035
502,23,2994973,2416569,0.80687505363153522
502,465,2994973,2402751,0.80226132255616323
502,587,2994973,2396489,0.80017048567716642
502,25,2994973,2256060,0.75328224995684434
502,1433,2994973,2244517,0.74942812506156153
502,21,2994973,2242475,0.74874631591002661
502,53,2994973,2227310,0.74368283119747658
502,445,2994973,1920791,0.64133833593825385
502,22,2994973,1780599,0.59452923281779169
587,25,6040293,5403409,0.89456074399039909
587,80,6040293,5370705,0.88914643710164387
587,443,6040293,5350271,0.88576348862546894
587,993,6040293,5299515,0.87736058499148961
587,465,6040293,5272194,0.8728374600371207
587,995,6040293,5226734,0.86531133506271962
587,110,6040293,5194102,0.85990894812552965
587,143,6040293,5178944,0.857399467211276
587,21,6040293,4395009,0.72761520012357017
587,3306,6040293,3744982,0.62000005628866017
587,53,6040293,3698299,0.61227145769253244
587,8443,6040293,2803143,0.4640740109792687
587,8080,6040293,2768206,0.45829002003710745
587,6443,6040293,2747370,0.45484051849802648
587,20000,6040293,2735118,0.45281214007333748
587,1883,6040293,2725467,0.45121436989894365
587,8883,6040293,2716270,0.4496917616413641
587,5432,6040293,2693322,0.44589260818970206
587,5672,6040293,2678319,0.4434087882822903
587,22,6040293,2673077,0.44254094958638596
587,4567,6040293,2641383,0.43729385312931013
587,631,6040293,2612837,0.43256792344344885
587,5900,6040293,2608785,0.43189709505813706
587,30005,6040293,2562012,0.4241535965225528
587,7547,6040293,2543162,0.4210328869808137
587,6379,6040293,2490246,0.41227238479987643
587,161,6040293,2487536,0.41182373106735054
587,1521,6040293,2480299,0.41062561038015871
587,1723,6040293,2442497,0.40436730469862969
587,27017,6040293,2402280,0.39770918397501576
587,502,6040293,2396489,0.39675045564842631
587,23,6040293,2394823,0.39647464121359677
587,102,6040293,2386242,0.39505401476385332
587,623,6040293,2377139,0.39354696866526179
587,49154,6040293,2375312,0.39324449989429322
587,50805,6040293,2374873,0.39317182130072165
587,51005,6040293,2355435,0.38995376548786626
587,1433,6040293,2329189,0.38560861203256197
587,49152,6040293,2270798,0.37594169686801615
587,11211,6040293,2186497,0.361985254688804
587,445,6040293,2007822,0.33240473599542275
623,6443,2921350,2656855,0.90946137915689662
623,5432,2921350,2653184,0.90820476834340291
623,8883,2921350,2651365,0.9075821110103206
623,502,2921350,2648868,0.90672736919574859
623,1883,2921350,2644389,0.90519417392643808
623,20000,2921350,2639029,0.90335940575418894
623,102,2921350,2636520,0.90250055624967906
623,995,2921350,2634842,0.9019261642733668
623,993,2921350,2633967,0.901626645215397
623,27017,2921350,2628570,0.89977921166583941
623,443,2921350,2628322,0.89969431940712341
623,5672,2921350,2627176,0.89930203501805672
623,5900,2921350,2616468,0.89563660636349629
623,30005,2921350,2614630,0.89500744518801234
623,50805,2921350,2607228,0.89247368511133551
623,161,2921350,2604864,0.89166447019357487
623,49154,2921350,2601250,0.890427370907286
623,51005,2921350,2583965,0.88451058585927744
623,1521,2921350,2574230,0.88117822239717936
623,80,2921350,2566112,0.87839937015420955
623,631,2921350,2562172,0.8770506786246085
623,4567,2921350,2560558,0.87649819432796483
623,143,2921350,2557955,0.87560716791894155
623,6379,2921350,2533987,0.86740274188303357
623,3306,2921350,2513482,0.86038372670169616
623,110,2921350,2477973,0.84822872986804043
623,49152,2921350,2475384,0.84734249576394471
623,8080,2921350,2469907,0.84546767761480135
623,8443,2921350,2467074,0.84449792048196892
